time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
7.660000,383,0,1532,-0.42861831,-0.67327207,-38.575648,-0.67327207,-38.575648,-4.45370245,-10.00000000,-4.45370245,-10.00000000,0.96782470,55.452270,1.02879834,58.945803,15.87582207,909.617601,12.19473934,698.707097,-1.64109677,-94.027919,-1.70207042,-97.521451,0.89612091,51.343946,0.88011378,50.426805,-4.81398344,-275.820934,-3.20142913,-183.428377,51.343946,50.426805,0.15176728,0
7.665000,383,1,1533,-0.42861831,-0.67327207,-38.575648,-0.67327207,-38.575648,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02879834,58.945803,1.07167399,61.402397,12.19473934,698.707097,8.57512283,491.318347,-1.70207042,-97.521451,-1.74494606,-99.978045,0.88011378,50.426805,0.87105650,49.907861,-3.20142913,-183.428377,-1.81146049,-103.789041,50.426805,49.907861,0.15176728,0
7.670000,383,2,1534,-0.42861831,-0.67327207,-38.575648,-0.67327207,-38.575648,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.07167399,61.402397,1.09675705,62.839550,8.57512283,491.318347,5.01660252,287.430152,-1.74494606,-99.978045,-1.77002913,-101.415199,0.87105650,49.907861,0.86802644,49.734251,-1.81146049,-103.789041,-0.60601741,-34.722240,49.907861,49.734251,0.15176728,0
7.675000,383,3,1535,-0.42861831,-0.67327207,-38.575648,-0.67327207,-38.575648,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09675705,62.839550,1.10435009,63.274599,5.01660252,287.430152,1.51859665,87.009179,-1.77002913,-101.415199,-1.77762216,-101.850248,0.86802644,49.734251,0.87036496,49.868239,-0.60601741,-34.722240,0.46770120,26.797305,49.734251,49.868239,0.15176728,0
7.680000,384,0,1536,-1.59508097,-2.50554729,-143.557285,-2.50554729,-143.557285,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.10435009,63.274599,1.09475219,62.724680,1.51859665,87.009179,-1.91957986,-109.983825,-3.60989738,-206.831884,-3.60029948,-206.281965,0.87036496,49.868239,0.87764460,50.285331,0.46770120,26.797305,1.45593059,83.418678,49.868239,50.285331,0.20960008,0
7.685000,384,1,1537,-1.59508097,-2.50554729,-143.557285,-2.50554729,-143.557285,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09475219,62.724680,1.06825876,61.206719,-1.91957986,-109.983825,-5.29867935,-303.591964,-3.60029948,-206.281965,-3.57380605,-204.764003,0.87764460,50.285331,0.88966143,50.973845,1.45593059,83.418678,2.40336251,137.702529,50.285331,50.973845,0.20960008,0
7.690000,384,2,1538,-1.59508097,-2.50554729,-143.557285,-2.50554729,-143.557285,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06825876,61.206719,1.02516139,58.737421,-5.29867935,-303.591964,-8.61947727,-493.859669,-3.57380605,-204.764003,-3.53070867,-202.294706,0.88966143,50.973845,0.90642178,51.934142,2.40336251,137.702529,3.35206747,192.059319,50.973845,51.934142,0.20960008,0
7.695000,384,3,1539,-1.59508097,-2.50554729,-143.557285,-2.50554729,-143.557285,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02516139,58.737421,0.96574771,55.333268,-8.61947727,-493.859669,-11.88273907,-680.830798,-3.53070867,-202.294706,-3.47129500,-198.890553,0.90642178,51.934142,0.92812365,53.177568,3.35206747,192.059319,4.34037113,248.684947,51.934142,53.177568,0.20960008,0
7.700000,385,0,1540,-0.10909885,-0.17137209,-9.818897,-0.17137209,-9.818897,-10.00000000,-7.31454754,-10.00000000,-7.31454754,0.96574771,55.333268,0.89544028,51.304949,-11.88273907,-680.830798,-14.06148624,-805.663815,-1.13711980,-65.152165,-1.06681237,-61.123846,0.92812365,53.177568,0.95314705,54.611303,4.34037113,248.684947,5.00467443,286.746723,53.177568,54.611303,0.23621400,0
7.705000,385,1,1541,-0.10909885,-0.17137209,-9.818897,-0.17137209,-9.818897,-7.31454754,-6.42527580,-7.31454754,-6.42527580,0.89544028,51.304949,0.81586301,46.745507,-14.06148624,-805.663815,-15.91545963,-911.888666,-1.06681237,-61.123846,-0.98723510,-56.564405,0.95314705,54.611303,0.98126477,56.222330,5.00467443,286.746723,5.62354755,322.205541,54.611303,56.222330,0.23621400,0
7.710000,385,2,1542,-0.10909885,-0.17137209,-9.818897,-0.17137209,-9.818897,-6.42527580,-5.51056194,-6.42527580,-5.51056194,0.81586301,46.745507,0.72865427,41.748814,-15.91545963,-911.888666,-17.44175148,-999.338747,-0.98723510,-56.564405,-0.90002635,-51.567711,0.98126477,56.222330,1.01222706,57.996338,5.62354755,322.205541,6.19244623,354.801034,56.222330,57.996338,0.23621400,0
7.715000,385,3,1543,-0.10909885,-0.17137209,-9.818897,-0.17137209,-9.818897,-5.51056194,-4.58394814,-5.51056194,-4.58394814,0.72865427,41.748814,0.63544452,36.408289,-17.44175148,-999.338747,-18.64194298,-1068.104655,-0.90002635,-51.567711,-0.80681661,-46.227186,1.01222706,57.996338,1.04573190,59.916024,6.19244623,354.801034,6.70097685,383.937692,57.996338,59.916024,0.23621400,0
7.720000,386,0,1544,0.50804770,0.79803950,45.724295,0.79803950,45.724295,-3.65824127,4.09705162,-3.65824127,4.09705162,0.63544452,36.408289,0.55040807,31.536059,-18.64194298,-1068.104655,-17.00728989,-974.445931,0.16259497,9.316006,0.24763143,14.188236,1.04573190,59.916024,1.07734668,61.727418,6.70097685,383.937692,6.32295990,362.278916,59.916024,61.727418,0.24511304,0
7.725000,386,1,1545,0.50804770,0.79803950,45.724295,0.79803950,45.724295,4.09705162,4.53214502,4.09705162,4.53214502,0.55040807,31.536059,0.47411376,27.164718,-17.00728989,-974.445931,-15.25886440,-874.268530,0.24763143,14.188236,0.32392573,18.559577,1.07734668,61.727418,1.10632885,63.387974,6.32295990,362.278916,5.79642200,332.110517,61.727418,63.387974,0.24511304,0
7.730000,386,2,1546,0.50804770,0.79803950,45.724295,0.79803950,45.724295,4.53214502,4.88023567,4.53214502,4.88023567,0.47411376,27.164718,0.40697968,23.318218,-15.25886440,-874.268530,-13.42681408,-769.299779,0.32392573,18.559577,0.39105982,22.406077,1.10632885,63.387974,1.13205731,64.862106,5.79642200,332.110517,5.14569855,294.826809,63.387974,64.862106,0.24511304,0
7.735000,386,3,1547,0.50804770,0.79803950,45.724295,0.79803950,45.724295,4.88023567,5.14250088,4.88023567,5.14250088,0.40697968,23.318218,0.34927806,20.012159,-13.42681408,-769.299779,-11.54032135,-661.211708,0.39105982,22.406077,0.44876143,25.712136,1.13205731,64.862106,1.15403700,66.121449,5.14569855,294.826809,4.39594078,251.868854,64.862106,66.121449,0.24511304,0
7.740000,387,0,1548,0.43977463,0.69079638,39.579717,0.69079638,39.579717,5.32113981,4.46319485,5.32113981,4.46319485,0.34927806,20.012159,0.29975182,17.174514,-11.54032135,-661.211708,-9.90524960,-567.528997,0.34151831,19.567558,0.39104456,22.405203,1.15403700,66.121449,1.17225599,67.165321,4.39594078,251.868854,3.64378953,208.773761,66.121449,67.165321,0.21836574,0
7.745000,387,1,1549,0.43977463,0.69079638,39.579717,0.69079638,39.579717,4.46319485,4.61414385,4.46319485,4.61414385,0.29975182,17.174514,0.25850990,14.811526,-9.90524960,-567.528997,-8.24838066,-472.597400,0.39104456,22.405203,0.43228647,24.768190,1.17225599,67.165321,1.18645072,67.978619,3.64378953,208.773761,2.83895278,162.660013,67.165321,67.978619,0.21836574,0
7.750000,387,2,1550,0.43977463,0.69079638,39.579717,0.69079638,39.579717,4.61414385,4.69554901,4.61414385,4.69554901,0.25850990,14.811526,0.22554748,12.922919,-8.24838066,-472.597400,-6.59248638,-377.721646,0.43228647,24.768190,0.46524890,26.656798,1.18645072,67.978619,1.19643700,68.550791,2.83895278,162.660013,1.99724782,114.433870,67.978619,68.550791,0.21836574,0
7.755000,387,3,1551,0.43977463,0.69079638,39.579717,0.69079638,39.579717,4.69554901,4.71086407,4.69554901,4.71086407,0.22554748,12.922919,0.20075333,11.502319,-6.59248638,-377.721646,-4.95883083,-284.120078,0.46524890,26.656798,0.49004304,28.077398,1.19643700,68.550791,1.20209897,68.875197,1.99724782,114.433870,1.13239002,64.881169,68.550791,68.875197,0.21836574,0
7.760000,388,0,1552,1.12171209,1.76198125,100.954089,1.76198125,100.954089,4.66416883,10.00000000,4.66416883,10.00000000,0.20075333,11.502319,0.19340613,11.081355,-4.95883083,-284.120078,-1.46943939,-84.192675,1.56122792,89.451771,1.56857511,89.872734,1.20209897,68.875197,1.20120847,68.824176,1.13239002,64.881169,-0.17810968,-10.204933,68.875197,68.824176,0.24346372,0
7.765000,388,1,1553,1.12171209,1.76198125,100.954089,1.76198125,100.954089,10.00000000,10.00000000,10.00000000,10.00000000,0.19340613,11.081355,0.20320849,11.642989,-1.46943939,-84.192675,1.96047175,112.326757,1.56857511,89.872734,1.55877276,89.311100,1.20120847,68.824176,1.19368577,68.393157,-0.17810968,-10.204933,-1.50454092,-86.203845,68.824176,68.393157,0.24346372,0
7.770000,388,2,1554,1.12171209,1.76198125,100.954089,1.76198125,100.954089,10.00000000,10.00000000,10.00000000,10.00000000,0.20320849,11.642989,0.22987001,13.170581,1.96047175,112.326757,5.33230209,305.518405,1.55877276,89.311100,1.53211124,87.783508,1.19368577,68.393157,1.17957366,67.584592,-1.50454092,-86.203845,-2.82242775,-161.713198,68.393157,67.584592,0.24346372,0
7.775000,388,3,1555,1.12171209,1.76198125,100.954089,1.76198125,100.954089,10.00000000,10.00000000,10.00000000,10.00000000,0.22987001,13.170581,0.27310714,15.647887,5.33230209,305.518405,8.64742470,495.460939,1.53211124,87.783508,1.48887411,85.306203,1.17957366,67.584592,1.15904117,66.408167,-2.82242775,-161.713198,-4.10649300,-235.284717,67.584592,66.408167,0.24346372,0
7.780000,389,0,1556,1.47392178,2.31523108,132.652970,2.31523108,132.652970,10.00000000,10.00000000,10.00000000,10.00000000,0.27310714,15.647887,0.33264303,19.059042,8.64742470,495.460939,11.90718174,682.231260,2.04212394,117.005083,1.98258805,113.593928,1.15904117,66.408167,1.13240278,64.881900,-4.10649300,-235.284717,-5.32766819,-305.252902,66.408167,64.881900,0.23440105,0
7.785000,389,1,1557,1.47392178,2.31523108,132.652970,2.31523108,132.652970,10.00000000,10.00000000,10.00000000,10.00000000,0.33264303,19.059042,0.40820736,23.388559,11.90718174,682.231260,15.11286449,865.903352,1.98258805,113.593928,1.90702373,109.264411,1.13240278,64.881900,1.10014772,63.033821,-5.32766819,-305.252902,-6.45100641,-369.615441,64.881900,63.033821,0.23440105,0
7.790000,389,2,1558,1.47392178,2.31523108,132.652970,2.31523108,132.652970,10.00000000,10.00000000,10.00000000,10.00000000,0.40820736,23.388559,0.49953574,28.621290,15.11286449,865.903352,18.26568031,1046.546392,1.90702373,109.264411,1.81569535,104.031680,1.10014772,63.033821,1.06297362,60.903902,-6.45100641,-369.615441,-7.43483114,-425.984446,63.033821,60.903902,0.23440105,0
7.795000,389,3,1559,1.47392178,2.31523108,132.652970,2.31523108,132.652970,10.00000000,10.00000000,10.00000000,10.00000000,0.49953574,28.621290,0.60636926,34.742399,18.26568031,1046.546392,21.36670685,1224.222124,1.81569535,104.031680,1.70886183,97.910571,1.06297362,60.903902,1.02181685,58.545793,-7.43483114,-425.984446,-8.23136425,-471.622431,60.903902,58.545793,0.23440105,0
7.800000,390,0,1560,0.45075566,0.70804536,40.568011,0.70804536,40.568011,10.00000000,-2.39159775,10.00000000,-2.39159775,0.60636926,34.742399,0.70761889,40.543576,21.36670685,1224.222124,20.24993134,1160.235601,0.10167611,5.825612,0.00042647,0.024435,1.02181685,58.545793,0.98487580,56.429227,-8.23136425,-471.622431,-7.38821459,-423.313514,58.545793,56.429227,0.20740497,0
7.805000,390,1,1561,0.45075566,0.70804536,40.568011,0.70804536,40.568011,-2.39159775,-3.03407764,-2.39159775,-3.03407764,0.70761889,40.543576,0.80232733,45.969970,20.24993134,1160.235601,18.94168854,1085.278810,0.00042647,0.024435,-0.09428197,-5.401959,0.98487580,56.429227,0.95231885,54.563851,-7.38821459,-423.313514,-6.51138783,-373.075041,56.429227,54.563851,0.20740497,0
7.810000,390,2,1562,0.45075566,0.70804536,40.568011,0.70804536,40.568011,-3.03407764,-3.59550953,-3.03407764,-3.59550953,0.80232733,45.969970,0.88968402,50.975140,18.94168854,1085.278810,17.47134018,1001.034055,-0.09428197,-5.401959,-0.18163866,-10.407129,0.95231885,54.563851,0.92415619,52.950249,-6.51138783,-373.075041,-5.63252687,-322.720018,54.563851,52.950249,0.20740497,0
7.815000,390,3,1563,0.45075566,0.70804536,40.568011,0.70804536,40.568011,-3.59550953,-4.07381058,-3.59550953,-4.07381058,0.88968402,50.975140,0.96902680,55.521146,17.47134018,1001.034055,15.86855221,909.201068,-0.18163866,-10.407129,-0.26098144,-14.953135,0.92415619,52.950249,0.90026796,51.581554,-5.63252687,-322.720018,-4.77765036,-273.739201,52.950249,51.581554,0.20740497,0
7.820000,391,0,1564,-0.42821229,-0.67263430,-38.539107,-0.67263430,-38.539107,-4.46813488,-10.00000000,-4.46813488,-10.00000000,0.96902680,55.521146,1.02996540,59.012671,15.86855221,909.201068,12.18772316,698.305099,-1.64166111,-94.060253,-1.70259970,-97.551777,0.90026796,51.581554,0.88438743,50.671667,-4.77765036,-273.739201,-3.17610097,-181.977181,51.581554,50.671667,0.15247704,0
7.825000,391,1,1565,-0.42821229,-0.67263430,-38.539107,-0.67263430,-38.539107,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02996540,59.012671,1.07280719,61.467324,12.18772316,698.305099,8.56836700,490.931267,-1.70259970,-97.551777,-1.74544150,-100.006431,0.88438743,50.671667,0.87540472,50.156996,-3.17610097,-181.977181,-1.79653883,-102.934093,50.671667,50.156996,0.15247704,0
7.830000,391,2,1566,-0.42821229,-0.67263430,-38.539107,-0.67263430,-38.539107,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.07280719,61.467324,1.09785771,62.902614,8.56836700,490.931267,5.01010942,287.058125,-1.74544150,-100.006431,-1.77049202,-101.441720,0.87540472,50.156996,0.87239957,49.984813,-1.79653883,-102.934093,-0.60102487,-34.436188,50.156996,49.984813,0.15247704,0
7.835000,391,3,1567,-0.42821229,-0.67263430,-38.539107,-0.67263430,-38.539107,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09785771,62.902614,1.10541952,63.335873,5.01010942,287.058125,1.51236236,86.651980,-1.77049202,-101.441720,-1.77805382,-101.874980,0.87239957,49.984813,0.87471551,50.117507,-0.60102487,-34.436188,0.46318370,26.538471,49.984813,50.117507,0.15247704,0
7.840000,392,0,1568,-1.59294891,-2.50219846,-143.365411,-2.50219846,-143.365411,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.10541952,63.335873,1.09579170,62.784239,1.51236236,86.651980,-1.92556238,-110.326598,-3.60761797,-206.701284,-3.59799016,-206.149651,0.87471551,50.117507,0.88192695,50.530692,0.46318370,26.538471,1.44229329,82.637318,50.117507,50.530692,0.21000651,0
7.845000,392,1,1569,-1.59294891,-2.50219846,-143.365411,-2.50219846,-143.365411,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09579170,62.784239,1.06926954,61.264632,-1.92556238,-110.326598,-5.30442286,-303.921042,-3.59799016,-206.149651,-3.57146800,-204.630043,0.88192695,50.530692,0.89383185,51.212793,1.44229329,82.637318,2.38097668,136.419915,50.530692,51.212793,0.21000651,0
7.850000,392,2,1570,-1.59294891,-2.50219846,-143.365411,-2.50219846,-143.365411,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06926954,61.264632,1.02614450,58.793749,-5.30442286,-303.921042,-8.62499714,-494.175934,-3.57146800,-204.630043,-3.52834296,-202.159160,0.89383185,51.212793,0.91043818,52.164265,2.38097668,136.419915,3.32126880,190.294685,51.212793,52.164265,0.21000651,0
7.855000,392,3,1571,-1.59294891,-2.50219846,-143.365411,-2.50219846,-143.365411,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02614450,58.793749,0.96670425,55.388074,-8.62499714,-494.175934,-11.88805199,-681.135205,-3.52834296,-202.159160,-3.46890271,-198.753485,0.91043818,52.164265,0.93194532,53.396534,3.32126880,190.294685,4.30143499,246.454071,52.164265,53.396534,0.21000651,0
7.860000,393,0,1572,-0.10754469,-0.16893081,-9.679023,-0.16893081,-9.679023,-10.00000000,-7.30187273,-10.00000000,-7.30187273,0.96670425,55.388074,0.89639151,51.359450,-11.88805199,-681.135205,-14.06254482,-805.724468,-1.13563506,-65.067096,-1.06532232,-61.038473,0.93194532,53.396534,0.95673656,54.816967,4.30143499,246.454071,4.95824671,284.086610,53.396534,54.816967,0.23651366,0
7.865000,393,1,1573,-0.10754469,-0.16893081,-9.679023,-0.16893081,-9.679023,-7.30187273,-6.41319704,-7.30187273,-6.41319704,0.89639151,51.359450,0.81682873,46.800839,-14.06254482,-805.724468,-15.91255093,-911.722009,-1.06532232,-61.038473,-0.98575954,-56.479861,0.95673656,54.816967,0.98458737,56.412701,4.95824671,284.086610,5.57016516,319.146955,54.816967,56.412701,0.23651366,0
7.870000,393,2,1574,-0.10754469,-0.16893081,-9.679023,-0.16893081,-9.679023,-6.41319704,-5.49919367,-6.41319704,-5.49919367,0.81682873,46.800839,0.72965276,41.806024,-15.91255093,-911.722009,-17.43519592,-998.963141,-0.98575954,-56.479861,-0.89858358,-51.485046,0.98458737,56.412701,1.01525021,58.169552,5.57016516,319.146955,6.13257408,351.370612,56.412701,58.169552,0.23651366,0
7.875000,393,3,1575,-0.10754469,-0.16893081,-9.679023,-0.16893081,-9.679023,-5.49919367,-4.57338905,-5.49919367,-4.57338905,0.72965276,41.806024,0.63649237,36.468327,-17.43519592,-998.963141,-18.63208389,-1067.539771,-0.89858358,-51.485046,-0.80542319,-46.147349,1.01525021,58.169552,1.04842556,60.070359,6.13257408,351.370612,6.63505888,380.160871,58.169552,60.070359,0.23651366,0
7.880000,394,0,1576,0.50734138,0.79693002,45.660726,0.79693002,45.660726,-3.64857292,4.07831383,-3.64857292,4.07831383,0.63649237,36.468327,0.55147362,31.597111,-18.63208389,-1067.539771,-17.00375557,-974.243430,0.16043764,9.192400,0.24545640,14.063616,1.04842556,60.070359,1.07971668,61.863209,6.63505888,380.160871,6.25822783,358.570042,60.070359,61.863209,0.24503088,0
7.885000,394,1,1577,0.50734138,0.79693002,45.660726,0.79693002,45.660726,4.07831383,4.51421452,4.07831383,4.51421452,0.55147362,31.597111,0.47516721,27.225076,-17.00375557,-974.243430,-15.26128197,-874.407047,0.24545640,14.063616,0.32176280,18.435650,1.07971668,61.863209,1.10838449,63.505753,6.25822783,358.570042,5.73356247,328.508931,61.863209,63.505753,0.24503088,0
7.890000,394,2,1578,0.50734138,0.79693002,45.660726,0.79693002,45.660726,4.51421452,4.86329460,4.51421452,4.86329460,0.47516721,27.225076,0.40799344,23.376302,-15.26128197,-874.407047,-13.43475437,-769.754724,0.32176280,18.435650,0.38893658,22.284424,1.10838449,63.505753,1.13381040,64.962551,5.73356247,328.508931,5.08518934,291.359887,63.505753,64.962551,0.24503088,0
7.895000,394,3,1579,0.50734138,0.79693002,45.660726,0.79693002,45.660726,4.86329460,5.12670612,4.86329460,5.12670612,0.40799344,23.376302,0.35022688,20.066522,-13.43475437,-769.754724,-11.55331230,-661.956034,0.38893658,22.284424,0.44670314,25.594204,1.13381040,64.962551,1.15550065,66.205310,5.08518934,291.359887,4.33804035,248.551404,64.962551,66.205310,0.24503088,0
7.900000,395,0,1580,0.43848968,0.68877798,39.464071,0.68877798,39.464071,5.30662203,4.44140577,5.30662203,4.44140577,0.35022688,20.066522,0.30060121,17.223181,-11.55331230,-661.956034,-9.92513561,-568.668382,0.33855110,19.397549,0.38817677,22.240891,1.15550065,66.205310,1.17344522,67.233459,4.33804035,248.551404,3.58892131,205.630044,66.205310,67.233459,0.21789409,0
7.905000,395,1,1581,0.43848968,0.68877798,39.464071,0.68877798,39.464071,4.44140577,4.59418440,4.44140577,4.59418440,0.30060121,17.223181,0.25922897,14.852726,-9.92513561,-568.668382,-8.27444649,-474.090862,0.38817677,22.240891,0.42954901,24.611345,1.17344522,67.233459,1.18738043,68.031887,3.58892131,205.630044,2.78704596,159.685971,67.233459,68.031887,0.21789409,0
7.910000,395,2,1582,0.43848968,0.68877798,39.464071,0.68877798,39.464071,4.59418440,4.67755890,4.59418440,4.67755890,0.25922897,14.852726,0.22610906,12.955095,-8.27444649,-474.090862,-6.62398481,-379.526373,0.42954901,24.611345,0.46266893,26.508977,1.18738043,68.031887,1.19712079,68.589969,2.78704596,159.685971,1.94807398,111.616417,68.031887,68.589969,0.21789409,0
7.915000,395,3,1583,0.43848968,0.68877798,39.464071,0.68877798,39.464071,4.67755890,4.69494915,4.67755890,4.69494915,0.22610906,12.955095,0.20113409,11.524134,-6.62398481,-379.526373,-4.99499369,-286.192057,0.46266893,26.508977,0.48764390,27.939937,1.19712079,68.589969,1.20254874,68.900968,1.94807398,111.616417,1.08560240,62.200436,68.589969,68.900968,0.21789409,0
